436
1491.4 3851.17 -27.8355,1 13 12 279,stand,2.63672 -129.71 0,,
1394.01 3370.95 -24.2792,0 2 5 12,stand,8.84399 -81.8207 0,,
1465.88 2956.4 -30.4334,1 3 4 5 12,stand,16.6278 174.551 0,,
1246.32 2824.2 -30.5679,2 4 9 10,stand,22.2638 42.5885 0,,
1550.06 2732.06 -24.2063,3 2 236,stand,80.6451 -149.326 0,,
1252.11 3106.13 -18.7503,2 6 1 12,stand,21.0498 -52.4762 0,,
1168.13 3083.63 -2.875,5 7 12,stand,50.3119 -178.726 0,,
1118.3 3083.63 -8.3724,6 8 241,stand,12.9858 -116.208 0,,
1085.37 2991.13 -8.375,7 9 241,stand,50.1691 -87.6599 0,,
1088.31 2948.87 -23.3163,8 3 11,stand,31.4703 83.6938 0,,
1071.98 2715.17 -23.875,3 11 37 189 188 237 238 300 299,stand,15.1282 62.1442 0,,
966.114 2896.37 -21.8224,10 9 188 241 237,stand,30.6134 -22.2144 0,,
1196.31 3561.88 -27.2823,1 6 5 13 0 14 275 2,stand,27.2626 -104.821 0,,
1001.26 3884.76 -26.5906,12 0 279,stand,13.4143 -16.4795 0,,
1066.56 3471.13 -2.875,12 15 275 279,stand,51.9543 -90.0604 0,,
1066.56 3421.48 -8.37485,14 16 17,stand,20.4071 173.661 0,,
1109.29 3320 -8.375,15,stand,25.8344 115.351 0,,
1030.64 3419.45 -8.375,15 18 21,stand,54.7394 -98.2672 0,,
1019.7 3229.99 -8.375,17 19,stand,42.5336 0.576782 0,,
1076.97 3229.97 -8.375,18 20,stand,45.1044 -99.4098 0,,
1077.02 3155.11 -8.375,19,stand,23.7634 12.3541 0,,
871.002 3409.15 -8.375,17 22 283,stand,25.4773 -106.562 0,,
900.877 3343.08 -8.375,21 23 283,stand,53.9539 0.922852 0,,
968.129 3346.61 -8.375,22 24,stand,47.027 -87.3633 0,,
962.36 3030.07 -157.125,23 25,stand,-2.35107 77.7118 0,,
1082.19 3048.2 -157.125,24 26 27,stand,18.2648 82.782 0,,
1085.02 3189.52 -157.125,25,stand,25.9772 -42.4017 0,,
1544.85 3070.56 -175.467,25 28,stand,23.8348 -175.007 0,,
1612.23 2978.2 -175.676,27 29,stand,21.9067 162.23 0,,
1614.78 2655.69 -174.364,28 30,stand,30.4706 121.047 0,,
1289.55 2459.86 -172.801,29 31,stand,16.6278 61.0291 0,,
794.949 2553.68 -175.757,30 32,stand,24.6204 -127.332 0,,
617.868 2534.15 -161.092,31 33,stand,12.486 -24.2029 0,,
527.221 2452.45 -138.828,32 34,stand,34.4696 44.3848 0,,
535.108 2208.25 -110.875,33 35 38,crouch,6.49292 -83.5071 0,,
632.584 2102.89 -110.875,34 36 38,stand,23.1921 98.41 0,,
737.351 2180.87 -110.875,35 37,stand,43.3905 92.9169 0,,
742.647 2417.15 -23.875,36 188 10 300 202,stand,74.5752 -170.876 0,,
455.18 2089.54 -110.875,34 39 35 40,stand,64.0173 -90.1593 0,,
299.279 2121.31 -110.875,38,stand,24.1919 10.7007 0,,
455.343 2029.62 -110.875,38 41 42 43 44,stand,46.0986 90.2747 0,,
683.14 1958.33 -113.834,40 42,stand,17.9132 -167.448 0,,
576.976 1836.15 -112.076,41 40,stand,54.2395 113.329 0,,
385 1823.77 -108.099,40 44 48,stand,16.9135 72.3505 0,,
231.471 1915.84 -114.386,43 40 45 48,stand,18.3362 7.25647 0,,
150.079 1972.9 -110.963,44 46 47,stand,24.2633 -161.455 0,,
-90.4747 1970.72 -110.875,45 47,stand,13.7714 -70.4608 0,,
-29.0883 1807.87 -110.882,46 45 48 49,stand,26.9769 53.7891 0,,
157.486 1818.36 -112.616,44 43 47,stand,21.0498 36.535 0,,
-37.4735 1738.27 -109.839,47 50,stand,43.819 47.9498 0,,
170.056 1744.34 4.125,49 51 120 123 124 121,stand,38.3203 -31.9867 0,,
419.148 1701.45 -3.11308,50 52 124 120 125,stand,52.5256 -0.725098 0,,
499.236 1701.96 3.125,51 53 315 318,stand,29.1138 174.271 0,,
560.854 1669.99 3.125,52 54 315,stand,-10.3436 2.63123 0,,
740.689 1669.97 110.125,53 55,stand,48.3124 -179.374 0,,
740.599 1738.81 110.125,54 56,stand,18.1934 173.348 0,,
615.678 1736.71 155.125,55 57,stand,50.1691 161.142 0,,
566.558 1758.16 155.125,56 58,stand,48.0981 55.5853 0,,
566.499 1817.54 155.125,57 59 62 61,stand,11.9861 146.008 0,,
398.562 1970.03 155.125,58 60 63,stand,42.8906 33.6072 0,,
527.085 1990.36 176.625,59 61,stand,23.2635 8.62427 0,,
629.747 2027.88 155.125,60 62 58,stand,72.2955 94.2682 0,,
760.124 1839.98 155.125,61 58,stand,49.6692 -72.8778 0,,
314.5 1957.24 155.125,59 64 65,stand,35.3265 3.27393 0,,
128.423 1943.35 155.125,63 65 66,stand,22.9779 -67.0276 0,,
223.42 1807.6 155.125,64 63,stand,46.0272 55.014 0,,
61.3993 1938.03 155.125,64 67 69,stand,50.1691 -0.307617 0,,
-83.8528 2028.87 155.125,66 68,stand,23.5492 -45.2747 0,,
-82.9349 1946.34 173.625,67 69,stand,23.692 -90.7361 0,,
-120.124 1841.53 155.125,66 68 70,stand,37.9633 103.475 0,,
-159.876 1844.32 153.671,69 71 87 89,stand,43.0334 1.18652 0,,
-438.665 1911.73 156.488,70 72 87 89,stand,61.5894 155.984 0,,
-468.929 1915.09 168.125,71 73,crouch,1.2085 137.856 0,,
-492.274 1929.62 132.125,72 74 75,stand,45.1758 -53.0695 0,,
-668.568 2116.57 132.125,73 75 81,stand,61.875 -137 0,,
-790.356 1938.91 132.125,74 73 76,stand,77.146 -136.642 0,,
-867.53 1881.34 88.125,75 77,stand,54.668 137.433 0,,
-917.253 1919.15 88.125,76 78 84,stand,30.3278 136.862 0,,
-964.665 1967.94 88.125,77 79,stand,8.20679 49.2902 0,,
-904.151 2042.86 132.125,78 80 83,stand,29.0424 40.7263 0,,
-816.569 2044.31 132.125,79 81,stand,20.6927 50.2899 0,,
-715.433 2159.5 132.125,80 82 74,stand,56.0907 -108.935 0,,
-838.739 2232.45 132.125,81 83,stand,25.4059 -137.411 0,,
-960.604 2129.17 132.125,82 79,stand,29.2566 -68.3954 0,,
-798.87 2033.61 -7.875,77 85 95 96 98,stand,-11.7719 -135.346 0,,
-643.674 2123.12 -7.875,84 86 95 96 101,stand,66.5826 41.3635 0,,
-598.866 2166.02 -23.875,85 91 92 94 93,stand,29.6851 -99.4427 0,,
-434.895 1761.62 133.292,70 71 88 89,stand,26.4771 -120.229 0,,
-580.115 1673.77 142.854,87,stand,23.4778 -14.2328 0,,
-240.335 1951.88 148.125,70 90 71 87,climb,78.2172 88.1104 0,,
-243.679 1983.13 -23.875,89 91 92 94,climb,-80.2167 -91.3239 0,,
-406.386 2003.91 -23.875,90 86 94,stand,32.3273 78.4808 0,,
-218.439 2162.76 -29.911,86 90 93 94,stand,11.4862 -172.837 0,,
-147.435 2452.38 -29.9312,92 94 301 86 302 298,stand,17.2705 -142.493 0,,
-510.635 2378.02 -23.875,93 90 92 86 91 302 324 326,stand,15.0568 -88.4674 0,,
-764.11 1912.84 -7.875,85 84 108 107,stand,21.3354 66.7584 0,,
-775.358 2181.28 -7.875,84 97 85 99,stand,56.0907 134.203 0,,
-851.195 2248.36 -7.875,96 98,stand,21.4783 -154.21 0,,
-962.103 2183.12 -7.875,97 84 100,stand,25.0488 -43.5168 0,,
